hour,inventory_time,inventory_tx,cm inv,unique_tx,unique_fp,unique_fn,tp_inv,tn_inv,fp_inv,fn_inv,fn_index_inv,fn_expiry_inv,FPR inv,FNR inv,Accuracy % inv,Reprocess % inv,total_tx,cm total,entry_tx,cm entry,added_tx,tp_entry,tn_entry,fp_entry,fn_entry,fn_index_entry,fn_expiry_entry,FPR Entry,FNR Entry,Accuracy % Entry,Reprocess % Entry,exit_tx,cm exit,exited_tx,block_tx,non_block,tp_exit,tn_exit,fp_exit,fn_exit,fn_index_exit,fn_expiry_exit,fn_index,fn_expiry,FPR Exit,FNR Exit,Accuracy % Exit,Reprocess % Exit,FPR,FNR,Accuracy %,Reprocess %,current_mempool_tx,shadow_mempool.size(),shadow size in bytes
370,1332000,2303022,1344,1247,0,2,1156,186,0,2,0,2,0,0.0014881,100,0.14881,51445,18868238,50101,18868238,49950,140,49706,11,244,0,244,0.000219557,0.00487016,99.978,0.487016,0,0,0,0,0,0,0,0,0,0,0,0,246,-nan,-nan,-nan,-nan,0.000213821,0.00478181,99.1815,0.478181,453168,1195800,2.76185e+08
371,1335600,2304352,1330,1218,0,2,1180,148,0,2,0,2,0,0.00150376,100,0.150376,48324,18915232,46994,18915232,46735,231,46570,28,165,0,165,0.000595821,0.00351109,99.9404,0.351109,0,0,0,0,0,0,0,0,0,0,0,0,167,-nan,-nan,-nan,-nan,0.000579422,0.00345584,97.8947,0.345584,499903,1184127,2.73172e+08
372,1339200,2306353,2001,1811,0,14,1493,490,0,18,0,14,0,0.0089955,100,0.89955,52789,18966020,50788,18966020,50579,175,50361,34,218,0,218,0.000669449,0.00429235,99.9331,0.429235,0,0,0,0,0,0,0,0,0,0,0,0,232,-nan,-nan,-nan,-nan,0.000644074,0.00447063,98.3008,0.447063,550482,1176575,2.71126e+08
373,1342800,2307986,1633,1552,0,1439,0,131,0,1502,0,1439,0,0.91978,100,91.978,53589,19017976,51956,19017976,51956,0,51697,0,259,0,259,0,0.00498499,100,0.498499,0,0,0,0,0,0,0,0,0,0,0,0,1698,-nan,-nan,-nan,-nan,0,0.0328612,100,3.28612,1,1172154,2.691e+08
374,1346400,2309429,1443,905,0,218,183,1041,0,219,0,218,0,0.151767,100,15.1767,9239,19025772,7796,19025772,7764,32,7739,0,25,0,25,0,0.00320677,100,0.320677,0,0,0,0,0,0,0,0,0,0,0,0,243,-nan,-nan,-nan,-nan,0,0.0264098,100,2.64098,7765,1127899,2.59062e+08
375,1350000,2319869,10440,6421,0,14,1102,9312,0,26,0,14,0,0.00249042,100,0.249042,37169,19052501,26729,19052501,26710,19,26559,0,151,0,151,0,0.00564929,100,0.564929,0,0,0,0,0,0,0,0,0,0,0,0,165,-nan,-nan,-nan,-nan,0,0.00476203,100,0.476203,34475,1097734,2.51235e+08
376,1353600,2347058,27189,22089,0,123,1075,25910,0,204,0,123,0,0.00750303,100,0.750303,56626,19081938,29437,19081938,29424,13,29291,0,133,0,133,0,0.00451812,100,0.451812,0,0,0,0,0,0,0,0,0,0,0,0,256,-nan,-nan,-nan,-nan,0,0.00595133,100,0.595133,63899,1062985,2.43249e+08
377,1357200,2377959,30901,22251,0,510,517,29694,0,690,0,510,0,0.0223294,100,2.23294,53162,19104199,22261,19104199,22241,19,21989,1,252,0,252,4.49216e-05,0.0113202,99.9955,1.13202,0,0,0,0,0,0,0,0,0,0,0,0,762,-nan,-nan,-nan,-nan,1.88104e-05,0.0177194,99.9968,1.77194,86140,996399,2.09156e+08
378,1360800,2400731,22772,14448,4,1326,3132,18041,4,1595,0,1326,0.000175654,0.0700422,99.9824,7.00422,64140,19145567,41368,19145567,41185,176,39895,7,1290,0,1290,0.000169213,0.0311835,99.9831,3.11835,0,0,0,0,0,0,0,0,0,0,0,0,2616,-nan,-nan,-nan,-nan,0.0001715,0.0449797,99.9517,4.49797,127325,1002751,2.01519e+08
379,1364400,2406183,5452,2055,0,337,990,3955,0,507,0,337,0,0.0929934,100,9.29934,54419,19194534,48967,19194534,48284,678,46641,5,1643,0,1643,0.00010211,0.0335532,99.9898,3.35532,0,0,0,0,0,0,0,0,0,0,0,0,1980,-nan,-nan,-nan,-nan,9.18797e-05,0.0395083,99.9083,3.95083,175609,1015015,1.94788e+08
380,1368000,2407385,1202,1119,0,0,1078,122,0,2,0,0,0,0.00166389,100,0.166389,51436,19244768,50234,19244768,50029,197,48796,8,1233,0,1233,0.000159255,0.0245451,99.9841,2.45451,0,0,0,0,0,0,0,0,0,0,0,0,1233,-nan,-nan,-nan,-nan,0.000155533,0.0240104,99.3344,2.40104,225638,1036768,1.98026e+08
381,1371600,2408195,810,743,0,2,676,132,0,2,0,2,0,0.00246914,100,0.246914,49767,19293725,48957,19293725,48480,467,47192,10,1288,0,1288,0.000204261,0.0263088,99.9796,2.63088,0,0,0,0,0,0,0,0,0,0,0,0,1290,-nan,-nan,-nan,-nan,0.000200936,0.0259208,98.7654,2.59208,274118,1069451,2.04062e+08
382,1375200,2409760,1565,1461,0,0,1391,170,0,4,0,0,0,0.00255591,100,0.255591,49940,19342100,48375,19342100,48006,362,47427,7,579,0,579,0.000144703,0.011969,99.9855,1.1969,0,0,0,0,0,0,0,0,0,0,0,0,579,-nan,-nan,-nan,-nan,0.000140168,0.011674,99.5527,1.1674,322124,1093318,2.08881e+08
383,1378800,2411689,1929,1819,0,2,1610,314,0,5,0,2,0,0.00259202,100,0.259202,54374,19394545,52445,19394545,52030,406,51658,9,372,0,372,0.000171608,0.00709315,99.9828,0.709315,0,0,0,0,0,0,0,0,0,0,0,0,374,-nan,-nan,-nan,-nan,0.00016552,0.00693346,99.5334,0.693346,374154,1115081,2.13081e+08
384,1382400,2413981,2292,2095,0,1,1961,330,0,1,0,1,0,0.0004363,100,0.04363,52066,19444319,49774,19444319,49083,661,48491,30,592,0,592,0.000602724,0.0118938,99.9397,1.18938,0,0,0,0,0,0,0,0,0,0,0,0,593,-nan,-nan,-nan,-nan,0.000576192,0.0113894,98.6911,1.13894,423237,1120208,2.1471e+08
385,1386000,2418522,4541,2970,0,1102,0,3241,0,1300,0,1102,0,0.286281,100,28.6281,44899,19484677,40358,19484677,40358,0,39561,0,797,0,797,0,0.0197483,100,1.97483,0,0,0,0,0,0,0,0,0,0,0,0,1899,-nan,-nan,-nan,-nan,0,0.0467048,100,4.67048,1,1103746,2.12371e+08
386,1389600,2425232,6710,4088,0,52,164,6458,0,88,0,52,0,0.0131148,100,1.31148,24936,19502903,18226,19502903,18223,3,17856,0,367,0,367,0,0.0201361,100,2.01361,0,0,0,0,0,0,0,0,0,0,0,0,419,-nan,-nan,-nan,-nan,0,0.0182467,100,1.82467,18224,1072161,2.06666e+08
387,1393200,2439120,13888,6775,0,30,2173,11602,0,113,0,30,0,0.00813652,100,0.813652,59803,19548818,45915,19548818,45893,22,44863,0,1030,0,1030,0,0.0224328,100,2.24328,0,0,0,0,0,0,0,0,0,0,0,0,1060,-nan,-nan,-nan,-nan,0,0.0191128,100,1.91128,64117,1071163,2.0638e+08
388,1396800,2441444,2324,1928,0,2,1600,705,0,19,0,2,0,0.00817556,100,0.817556,50447,19596941,48123,19596941,47994,128,47405,1,589,0,589,2.07801e-05,0.0122395,99.9979,1.22395,0,0,0,0,0,0,0,0,0,0,0,0,591,-nan,-nan,-nan,-nan,1.98228e-05,0.0120523,99.957,1.20523,112111,1070355,2.05976e+08
389,1400400,2445316,3872,3520,0,3,3075,789,0,8,0,3,0,0.00206612,100,0.206612,62971,19656040,59099,19656040,58899,200,58600,0,299,0,299,0,0.00505931,100,0.505931,0,0,0,0,0,0,0,0,0,0,0,0,302,-nan,-nan,-nan,-nan,0,0.00487526,100,0.487526,171010,1080524,2.08347e+08
390,1404000,2453165,7849,4623,0,207,1075,6413,0,361,0,207,0,0.0459931,100,4.59931,56414,19704605,48565,19704605,48483,78,47934,4,549,0,549,8.23638e-05,0.0113044,99.9918,1.13044,0,0,0,0,0,0,0,0,0,0,0,0,756,-nan,-nan,-nan,-nan,7.09044e-05,0.0161307,99.949,1.61307,219493,1079744,2.07881e+08
391,1407600,2496645,43480,37666,10,305,1003,42046,10,421,0,305,0.000229991,0.00968261,99.977,0.968261,76658,19737783,33178,19737783,33117,60,32944,1,173,0,173,3.01405e-05,0.0052143,99.997,0.52143,0,0,0,0,0,0,0,0,0,0,0,0,478,-nan,-nan,-nan,-nan,0.000143494,0.0077487,99.9747,0.77487,252610,1059779,2.0355e+08
392,1411200,2547920,51275,32648,24,699,1595,48657,28,995,0,699,0.000546075,0.0194052,99.9454,1.94052,87811,19774319,36536,19774319,35863,658,34825,15,1038,0,1038,0.000410554,0.0284103,99.9589,2.84103,0,0,0,0,0,0,0,0,0,0,0,0,1737,-nan,-nan,-nan,-nan,0.000489688,0.023152,99.9161,2.3152,288473,1039831,1.99262e+08
393,1414800,2549326,1406,1272,0,0,1256,149,0,1,0,0,0,0.000711238,100,0.0711238,51636,19824549,50230,19824549,49645,558,48797,27,848,0,848,0.000537527,0.0168823,99.9463,1.68823,0,0,0,0,0,0,0,0,0,0,0,0,848,-nan,-nan,-nan,-nan,0.000522891,0.016442,98.0797,1.6442,338118,1039744,1.99327e+08
394,1418400,2550954,1628,1520,0,1,1507,119,0,2,0,1,0,0.0012285,100,0.12285,48988,19871909,47360,19871909,46650,673,45850,37,800,0,800,0.00078125,0.0168919,99.9219,1.68919,0,0,0,0,0,0,0,0,0,0,0,0,801,-nan,-nan,-nan,-nan,0.000755287,0.0163714,97.7273,1.63714,384768,1033334,1.98148e+08
395,1422000,2553262,2308,2118,0,1,2149,157,0,2,0,1,0,0.000866551,100,0.0866551,52422,19922023,50114,19922023,49627,445,49022,42,605,0,605,0.000838089,0.0120725,99.9162,1.20725,0,0,0,0,0,0,0,0,0,0,0,0,606,-nan,-nan,-nan,-nan,0.00080119,0.0115791,98.1802,1.15791,434395,1032376,1.97945e+08
396,1425600,2555455,2193,2032,0,1,2083,109,0,1,0,1,0,0.000455996,100,0.0455996,50788,19970618,48595,19970618,47802,733,46928,60,874,0,874,0.00123469,0.0179854,99.8765,1.79854,0,0,0,0,0,0,0,0,0,0,0,0,875,-nan,-nan,-nan,-nan,0.00118138,0.0172285,97.264,1.72285,482197,1032941,1.98365e+08
397,1429200,2557540,2085,1915,0,1847,0,107,0,1978,0,1847,0,0.948681,100,94.8681,52526,20021059,50441,20021059,50441,0,48540,0,1901,0,1901,0,0.0376876,100,3.76876,0,0,0,0,0,0,0,0,0,0,0,0,3748,-nan,-nan,-nan,-nan,0,0.0738491,100,7.38491,1,1031140,1.98115e+08
398,1432800,2560509,2969,2633,0,55,2544,302,0,123,0,55,0,0.0414281,100,4.14281,53591,20071681,50622,20071681,50318,304,48675,0,1643,0,1643,0,0.0324562,100,3.24562,0,0,0,0,0,0,0,0,0,0,0,0,1698,-nan,-nan,-nan,-nan,0,0.0329533,100,3.29533,50319,1028214,1.9785e+08
399,1436400,2563384,2875,2545,0,20,2490,362,0,23,0,20,0,0.008,100,0.8,52875,20121681,50000,20121681,49799,201,48379,0,1420,0,1420,0,0.0284,100,2.84,0,0,0,0,0,0,0,0,0,0,0,0,1440,-nan,-nan,-nan,-nan,0,0.0272908,100,2.72908,100118,1067791,2.05694e+08
400,1440000,2565410,2026,1765,0,2,1864,156,0,6,0,2,0,0.0029615,100,0.29615,48645,20168300,46619,20168300,46361,258,44885,0,1476,0,1476,0,0.0316609,100,3.16609,0,0,0,0,0,0,0,0,0,0,0,0,1478,-nan,-nan,-nan,-nan,0,0.0304656,100,3.04656,146479,1086484,2.09315e+08
401,1443600,2568122,2712,2536,0,58,2435,218,0,59,0,58,0,0.0217552,100,2.17552,48958,20214546,46246,20214546,45906,340,45021,0,885,0,885,0,0.0191368,100,1.91368,0,0,0,0,0,0,0,0,0,0,0,0,943,-nan,-nan,-nan,-nan,0,0.0192818,100,1.92818,192385,1102226,2.12478e+08
